2057,0.0
2061,0.01
2063,0.03
2067,0.01
2069,0.07
2070,0.01
2072,0.28
2073,0.13
2075,0.02
2076,0.21
2081,0.0
2082,0.09
2084,0.07
2085,0.18
2086,0.0483241192414
2088,0.01
2092,0.0
2093,0.04
2094,0.0
2096,0.01
2102,0.0
2103,0.198164241899
2104,0.05
2108,0.11
2109,0.03
2111,0.02
2113,0.02
2116,0.1
2117,0.0
2118,0.01
2119,0.0
2120,0.0
2121,0.01
2124,0.24
2125,0.0
2126,0.0
2127,0.26
2131,0.0
2133,0.08
2134,0.02
2136,0.0
2137,0.0
2139,0.0
2144,0.0
2145,0.02
2146,0.07
2149,0.03
2150,0.0
2151,0.07
2152,0.0
2153,0.0
2157,0.09
2158,0.0
2159,0.0
2161,0.0
2163,0.03
2166,0.03
2169,0.02
2171,0.0
2177,0.0
2179,0.07
2182,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.251142109298
2194,0.02
2195,0.0
2196,0.01
2198,0.02
2199,0.03
2200,0.0
2201,0.01
2203,0.01
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2213,0.01
2214,0.0
2215,0.28
2216,0.0
2218,0.01
2222,0.0
2224,0.0
2229,0.0
2230,0.0
2234,0.07
2235,0.01
2237,0.0
2239,0.0
2241,0.01
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2248,0.07
2251,0.0
2253,0.03
2254,0.0
2257,0.0
2261,0.04
2262,0.0
2266,0.0
2269,0.0
2275,0.0
2278,0.0
2279,0.0
2283,0.0
2284,0.01
2285,0.0
2286,0.01
2287,0.01
2289,0.141590975348
2290,0.0
2291,0.0483241192414
2293,0.0
2300,0.07
2301,0.0
2302,0.15
2303,0.02
2304,0.0
2305,0.13
2306,0.0
2307,0.0585655167663
2308,0.01
2311,0.02
2313,0.0
2315,0.0
2316,0.02
2318,0.43
2322,0.01
2323,0.0
2325,0.07
2327,0.0
2328,0.03
2329,0.05
2330,0.02
2332,0.0
2333,0.02
2334,0.01
2337,0.02
2338,0.06
2341,0.09
2344,0.0208654647026
2345,0.0
2347,0.01
2348,0.0
2349,0.0
2350,0.01
2351,0.0
2358,0.05
2359,0.02
2361,0.0
2363,0.01
2364,0.02
2366,0.12
2369,0.0
2370,0.14
2373,0.11
2375,0.02
2377,0.01
2384,0.0831040975746
2385,0.05
2386,0.01
2387,0.0
2388,0.09
2392,0.0
2393,0.1
2394,0.0244451044769
2395,0.0
2396,0.0
2397,0.0
2400,0.0244451044769
2401,0.01
2403,0.01
2407,0.16
2408,0.01
2410,0.0
2414,0.09
2416,0.22
2421,0.0
2422,0.0208654647026
2423,0.13
2425,0.0
2430,0.04
2433,0.05
2434,0.02
2437,0.01
2438,0.0
2439,0.0
2440,0.0
2442,0.0
2444,0.01
2449,0.0
2456,0.0
2458,0.02
2462,0.0
2463,0.03
2464,0.01
2465,0.01
2466,0.01
2470,0.0395412330434
2476,0.0
2478,0.0
2482,0.07
2483,0.0
2484,0.04
2487,0.0
2488,0.0
2493,0.01
2494,0.0
2495,0.08
2499,0.000704225352113
2501,0.14
2503,0.01
2504,0.0
2507,0.0
2509,0.0
2511,0.0
2512,0.41
2515,0.0
2516,0.0
2517,0.0
2521,0.11
2525,0.0
2527,0.04
2528,0.0
2529,0.03
2530,0.09
2531,0.12
2533,0.0
2537,0.0
2538,0.0
2539,0.03
2541,0.01
2542,0.141590975348
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2548,0.0
2549,0.0
2555,0.0
2556,0.03
2558,0.01
2561,0.14
2563,0.0
2566,0.0
2567,0.0
2572,0.01
2573,0.01
2574,0.0
2578,0.0
2580,0.01
2581,0.0
2582,0.0
2586,0.03
2588,0.0
2589,0.04
2591,0.0
2594,0.02
2595,0.01
2596,0.03
2597,0.0
2599,0.04
2600,0.0
2601,0.03
2611,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.07
2617,0.0358333333333
2618,0.0
2619,0.04
2626,0.0
2630,0.73
2632,0.01
2636,0.0
2639,0.0
2642,0.01
2644,0.42
2647,0.0
2648,0.12
2649,0.23
2651,0.0
2652,0.03
2656,0.0
2658,0.19
2664,0.01
2667,0.2
2669,0.2
2670,0.0
2671,0.06
2672,0.29
2673,0.0
2678,0.0
2679,0.0
2682,0.0
2684,0.0
2685,0.0
2687,0.01
2689,0.0
2700,0.0
2701,0.0
2702,0.01
2704,0.0
2707,0.0
2710,0.0
2713,0.0483241192414
2715,0.05
2716,0.12
2724,0.01
2726,0.02
2727,0.0
2728,0.01
2730,0.0
2731,0.08
2733,0.02
2736,0.0
2737,0.0
2739,0.01
2740,0.0
2741,0.01
2745,0.06
2747,0.45
2749,0.01
2751,0.0
2752,0.04
2759,0.01
2760,0.0
2764,0.0
2766,0.0
2769,0.02
2772,0.22
2773,0.0
2774,0.01
2776,0.03
2779,0.0
2782,0.82
2783,0.0
2788,0.0
2789,0.02
2791,0.0
2793,0.01
2794,0.0
2796,0.03
2801,0.03
2803,0.11
2804,0.0
2805,0.0
2806,0.47
2808,0.0
2809,0.0
2812,0.0
2814,0.03
2815,0.0
2816,0.05
2817,0.0234090909091
2819,0.01
2821,0.07
2822,0.02
2825,0.03
2827,0.0
2829,0.01
2830,0.01
2831,0.01
2833,0.0
2838,0.03
2839,0.12
2843,0.02
2845,0.0
2849,0.0
2850,0.0
2852,0.01
2859,0.0
2861,0.0
2862,0.02
2863,0.03
2865,0.01
2866,0.02
2867,0.0
2869,0.02
2871,0.0
2872,0.0
2873,0.06
2874,0.0
2876,0.0
2877,0.0
2880,0.12
2881,0.0
2882,0.0
2885,0.14
2886,0.05
2888,0.0
2889,0.04
2891,0.01
2892,0.01
2893,0.292798934893
2897,0.11
2898,0.0
2899,0.0
2901,0.0
2903,0.113333333333
2904,0.01
2905,0.04
2906,0.04
2908,0.02
2910,0.27
2913,0.0
2914,0.0
2915,0.0
2917,0.0
2918,0.0
2919,0.0947860425608
2920,0.09
2921,0.01
2922,0.04
2925,0.00333333333333
2926,0.0
2927,0.0
2928,0.04
2929,0.0
2930,0.0
2936,0.0
2944,0.0
2949,0.0
2950,0.0
2951,0.01
2952,0.01
2955,0.0
2957,0.03
2959,0.0
2960,0.0
2961,0.03
2963,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.07
2970,0.04
2972,0.09
2973,0.04
2974,0.0
2975,0.07
2976,0.03
2980,0.0
2983,0.0585655167663
2984,0.08
2986,0.02
2988,0.06
2989,0.04
2990,0.01
2991,0.08
2994,0.0
2995,0.08
2997,0.03
3000,0.24
3001,0.04
3002,0.0
3003,0.0
3005,0.0
3007,0.0
3008,0.0
3009,0.0
3011,0.04
3012,0.07
3015,0.0
3017,0.04
3019,0.06
3022,0.0
3025,0.0
3027,0.04
3028,0.0
3030,0.0
3031,0.0
3033,0.02
3035,0.02
3036,0.01
3037,0.0
3039,0.0
3041,0.06
3046,0.0
3047,0.0
3048,0.01
3050,0.01
3051,0.0
3053,0.0
3055,0.02
3056,0.0
3058,0.03
3060,0.09
3062,0.03
3063,0.52
3064,0.5
3065,0.32
3067,0.02
3069,0.65
3070,0.01
3072,0.15
3073,0.11
3074,0.0
3079,0.0
3080,0.408333333333
3083,0.1
3084,0.01
3089,0.0
3093,0.0
3094,0.17
3096,0.256666666667
3098,0.01
3100,0.01
3101,0.0
3102,0.03
3104,0.02
3105,0.01
3106,0.0244451044769
3109,0.02
3110,0.03
3111,0.02
3113,0.03
3115,0.0
3116,0.0
3120,0.01
3122,0.0
3124,0.0244451044769
3128,0.0
3129,0.0
3130,0.03
3132,0.1
3133,0.0
3135,0.02
3138,0.04
3139,0.02
3140,0.197177777162
3143,0.0
3146,0.03
3148,0.15
3149,0.05
3150,0.0
3152,0.08
3153,0.12
3154,0.0
3155,0.0
3159,0.04
3162,0.0
3163,0.48
3164,0.0
3166,0.04
3167,0.0
3168,0.0
3171,0.0
3172,0.12
3173,0.01
3177,0.59
3181,0.0
3183,0.2
3185,0.0
3186,0.0
3190,0.03
3192,0.01
3193,0.0
3194,0.0
3195,0.05
3197,0.0
3200,0.05
3201,0.06
3206,0.15
3207,0.03
3208,0.04
3210,0.0
3211,0.0
3214,0.01
3216,0.0
3217,0.05
3218,0.05
3219,0.05
3223,0.21162987013
3224,0.0
3227,0.0
3229,0.0
3230,0.01
3231,0.01
3232,0.0
3234,0.03
3241,0.0
3242,0.0
3244,0.0
3246,0.07
3248,0.0
3249,0.0
3250,0.0
3252,0.05
3253,0.0
3254,0.0
3255,0.0
3257,0.16
3260,0.0
3264,0.29
3266,0.03
3267,0.04
3268,0.05
3270,0.0
3271,0.01
3274,0.21
3275,0.0
3276,0.296666666667
3278,0.02
3282,0.0
3284,0.1
3287,0.0
3288,0.03
3289,0.09
3291,0.00428571428571
3292,0.06
3293,0.0
3294,0.0
3296,0.06
3298,0.02
3302,0.0
3303,0.05
3304,0.02
3306,0.02
3307,0.231621089686
3309,0.0244451044769
3310,0.51
3311,0.0
3312,0.03
3315,0.01
3316,0.23
3320,0.238106199356
3322,0.01
3324,0.01
3325,0.0
3326,0.05
3329,0.08
3331,0.0
3332,0.01
3334,0.0
3336,0.0
3337,0.0
3339,0.0221666666667
3340,0.1
3341,0.06
3345,0.02
3348,0.0
3350,0.39
3352,0.08
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3360,0.0
3361,0.02
3362,0.0
3363,0.0
3364,0.15
3365,0.01
3366,0.0
3367,0.0
3372,0.02
3374,0.01
3375,0.04
3376,0.01
3377,0.01
3378,0.0
3380,0.08
3381,0.03
3382,0.01
3385,0.0
3386,0.0
3389,0.0259885535513
3390,0.02
3391,0.104
3393,0.0
3394,0.04
3401,0.01
3403,0.0
3404,0.01
3406,0.0
3407,0.03
3410,0.0
3411,0.0
3414,0.0
3416,0.0
3418,0.0
3419,0.01
3421,0.89
3422,0.03
3423,0.0
3424,0.02
3426,0.0
3427,0.0
3429,0.01
3431,0.0
3433,0.06
3435,0.0
3436,0.0
3437,0.13
3438,0.0
3442,0.33
3444,0.01
3447,0.0
3450,0.01
3451,0.0
3454,0.01
3455,0.0
3456,0.0
3459,0.0
3460,0.03
3461,0.0
3463,0.01
3465,0.0
3468,0.01
3469,0.04
3470,0.01
3472,0.0
3473,0.0
3475,0.0
3476,0.0
3478,0.0
3479,0.02
3481,0.03
3483,0.01
3484,0.0
3485,0.07
3488,0.0
3489,0.04
3490,0.0
3494,0.0
3498,0.0
3501,0.02
3503,0.0
3506,0.0
3507,0.01
3509,0.11
3510,0.01
3511,0.12
3512,0.26
3514,0.0
3517,0.08
3519,0.0
3521,0.0
3522,0.0
3524,0.01
3526,0.03
3527,0.02
3529,0.0
3534,0.0
3536,0.0
3539,0.01
3540,0.0
3541,0.01
3542,0.0
3543,0.08
3544,0.12
3545,0.09
3547,0.05
3548,0.03
3549,0.69
3553,0.0
3555,0.0
3556,0.05
3557,0.0
3558,0.01
3564,0.0
3565,0.0
3566,0.06
3568,0.19
3569,0.0
3571,0.03
3574,0.01
3576,0.01
3579,0.06
3582,0.314738095238
3583,0.15538936814
3585,0.0
3586,0.0
3588,0.0
3589,0.03
3590,0.19
3591,0.18
3593,0.0
3594,0.0
3596,0.03
3597,0.0
3598,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3606,0.13
3610,0.0
3611,0.01
3612,0.0576844801643
3614,0.0
3617,0.0
3618,0.05
3619,0.03
3621,0.1
3622,0.01
3624,0.0
3627,0.0
3628,0.04
3634,0.0
3637,0.04
3638,0.01
3643,0.0433333333333
3644,0.09
3646,0.1
3648,0.0
3651,0.04
3652,0.01
3654,0.02
3656,0.0
3658,0.06
3659,0.0244451044769
3661,0.02
3663,0.02
3664,0.01
3665,0.0
3668,0.0
3669,0.22
3670,0.02
3671,0.0
3673,0.0
3674,0.0
3676,0.0
3678,0.01
3679,0.0
3683,0.0
3684,0.02
3685,0.04
3687,0.0
3693,0.08
3696,0.09
3698,0.32
3700,0.0
3702,0.0
3706,0.0
3707,0.0
3716,0.01
3720,0.0
3721,0.0
3723,0.0
3725,0.03
3726,0.12
3734,0.01
3735,0.05
3736,0.0
3737,0.0
3739,0.0
3740,0.0
3743,0.09
3746,0.07
3749,0.0
3754,0.0
3756,0.0
3757,0.2
3759,0.0
3762,0.0110435283671
3763,0.0
3766,0.0
3769,0.0
3770,0.01
3776,0.02
3777,0.01
3778,0.02
3781,0.01
3783,0.0
3787,0.05
3788,0.23
3791,0.01
3792,0.0
3793,0.0
3794,0.03
3795,0.68
3797,0.02
3800,0.1
3802,0.01
3804,0.0244451044769
3805,0.0
3807,0.07
3809,0.04
3811,0.0
3815,0.06
3816,0.71
3819,0.65
3821,0.0
3822,0.02
3823,0.0
3824,0.02
3825,0.07
3827,0.0
3829,0.05
3830,0.19
3831,0.0
3833,0.08
3838,0.04
3842,0.21
3844,0.04
3845,0.0
3848,0.0
3849,0.0
3851,0.0
3855,0.141055555556
3856,0.0
3858,0.39
3859,0.0
3862,0.0
3865,0.03
3866,0.0
3869,0.0
3873,0.1
3876,0.09
3877,0.02
3878,0.05
3883,0.115416666667
3886,0.0585655167663
3887,0.0
3890,0.0
3894,0.0
3898,0.0
3899,0.0
3901,0.02
3902,0.0
3903,0.07
3904,0.02
3909,0.0
3911,0.0
3914,0.07
3916,0.03
3917,0.0
3918,0.0
3919,0.0
3921,0.03
3922,0.0
3926,0.15
3928,0.0
3929,0.02
3932,0.24
3933,0.05
3936,0.0
3938,0.08
3940,0.0
3942,0.04
3944,0.0
3946,0.02
3948,0.01
3949,0.07
3951,0.0154166666667
3953,0.0
3954,0.0
3955,0.03
3959,0.03
3960,0.06
3963,0.0
3964,0.0
3965,0.0
3967,0.0
3968,0.0
3969,0.03
3974,0.02
3975,0.01
3980,0.0
3981,0.04
3984,0.0
3986,0.0
3989,0.0
3991,0.05
3992,0.0
3993,0.11
3994,0.02
3996,0.1
3997,0.03
4001,0.21
4002,0.16
4003,0.0
4005,0.07
4009,0.01
4011,0.16
4014,0.09
4016,0.0
4018,0.0
4021,0.0
4022,0.07
4024,0.0
4025,0.03
4027,0.62
4031,0.0
4032,0.03
4033,0.0
4034,0.585
4035,0.0
4036,0.05
4037,0.01
4040,0.03
4041,0.07
4042,0.09
4044,0.1
4046,0.0
4047,0.0
4048,0.0
4049,0.17
4050,0.0
4052,0.0
4055,0.0
