ID,TARGET
608,5.00372007e-05
610,0.01547076
612,1.05567806e-05
613,0.0645845
615,0.00213653
616,0.52315611
617,0.01891212
619,0.02536862
620,0.11091918
621,0.00643765
624,0.02230952
625,7.42749027e-30
628,0.00429454
629,0.11855025
630,0.01778609
632,3.45915917e-12
634,0.00543024
637,0.0069953
638,0.01058452
642,0.02108639
643,6.55031863e-06
644,0.05815647
646,0.00136179
655,1.24778177e-14
660,0.01096573
664,0.0143287
665,0.04065534
666,0.00236808
670,0.08793008
671,0.23764496
672,0.04770726
675,0.00489377
676,0.02503289
677,0.01293363
678,0.00183861
680,0.00386386
683,0.12033005
684,0.0030873
685,0.03046442
691,0.86235917
693,0.00066743
696,0.00033003
698,3.65672923e-24
699,0.00988135
700,0.00011419
703,0.00200758
704,0.00484865
705,0.00754639
707,0.16342109
709,0.03898467
711,0.15231428
713,0.00648985
716,0.00236341
719,0.00236736
721,0.00644907
722,0.00045083
723,0.0001085
724,0.00443833
727,0.00127355
728,0.00560263
729,0.00199595
733,0.00342051
736,1.29053686e-15
739,0.037165
742,0.2373029
743,0.00113343
744,2.63299316e-05
745,0.2265242
747,4.43439625e-11
749,0.01483366
750,0.0164582
751,0.00947129
752,0.00204165
755,0.01062681
756,7.89541955e-05
762,0.02314483
763,0.02183109
764,0.03186332
765,0.01142316
766,0.00255639
769,0.01782411
770,0.19318119
773,0.00773643
774,0.0256828
776,0.02618004
777,0.00847398
778,0.00098085
779,0.00283085
780,0.00236476
781,0.01999618
786,2.75757543e-07
788,5.45012153e-05
794,0.01337393
796,0.14033306
801,0.01014824
802,0.02303738
803,0.00033676
804,0.00413699
805,0.00550966
809,0.02833171
810,0.06302509
817,0.01034728
819,0.00412731
821,0.005575
824,0.17761895
825,0.00023618
826,0.11780611
830,0.00035035
831,3.37650108e-09
832,0.01459957
833,0.00647404
837,0.01077494
839,0.00131572
840,6.96342395e-05
841,0.02629747
842,0.00280225
843,3.06973343e-05
844,0.01983822
845,0.01192491
848,9.41644830e-05
853,2.20363436e-05
854,0.00220442
855,0.00236437
856,0.00562899
861,3.52664133e-14
865,0.01137653
866,0.0023965
867,0.00769498
870,0.00024702
871,0.02876781
872,0.00332051
873,0.0088839
874,0.05013198
875,9.52371943e-20
876,0.00127563
879,0.00968345
880,0.00236773
883,0.01326137
884,0.01600909
886,0.00887351
890,0.00398363
892,0.01596723
893,0.0413951
894,0.0210701
895,0.02048828
896,0.02216052
897,0.00312347
899,0.26639384
900,0.00018379
901,3.18545171e-05
902,0.19551198
905,2.52243154e-07
912,0.04456683
914,0.19655693
915,0.01911173
917,0.00043159
918,0.0021359
919,0.00177987
921,7.43639193e-15
922,0.00132603
923,0.00184594
926,0.00127728
929,0.00136893
930,0.00556863
931,0.04251948
937,0.00236414
938,0.00407298
939,0.02525296
941,0.03073201
946,0.00250314
947,0.02256658
950,0.00286337
951,0.00203906
952,0.00425196
953,0.02009325
954,0.00219384
955,0.00142663
956,0.11743203
957,0.04615131
960,0.02525415
963,0.23370467
966,0.00241279
969,0.03482634
971,0.00285822
972,0.00236354
975,0.00194013
980,0.00196831
982,0.04200319
983,0.00169311
985,6.79975017e-07
987,7.07349025e-19
988,1.71666173e-07
991,0.01223395
992,0.00202351
995,0.02681587
996,0.00401822
998,0.00410938
1001,0.12133706
1002,0.00401882
1004,0.00612683
1005,0.1006849
1010,0.00236392
1011,0.00088241
1012,0.00236522
1013,2.37524637e-06
1014,0.01522309
1015,0.01267542
1016,0.01126536
1022,0.00615406
1023,0.03098939
1024,0.00015656
1025,0.00742182
1026,0.06152179
1028,0.00520517
1029,1.52571278e-09
1032,0.06229839
1034,0.03613642
1036,0.00559744
1037,5.31730109e-07
1039,3.14488680e-09
1042,0.00394526
1045,0.01146992
1046,0.00189367
1050,3.01853979e-05
1052,3.50709186e-08
1055,0.00702181
1057,0.00043518
1058,0.00270686
1060,0.00236618
1062,0.00685689
1063,0.01287627
1064,0.01859118
1065,0.00090729
1066,0.00175434
1067,0.13366883
1068,0.00057628
1070,0.06049914
1072,0.01955621
1077,0.20687549
1078,0.01072027
1079,0.00394149
1081,0.02490187
1082,0.15641028
1093,0.0097215
1094,0.01448181
1102,0.03020991
1103,0.08192632
1106,0.01425781
1107,0.21543318
1112,0.02525728
1113,0.00073363
1114,0.06365205
1116,0.00013024
1118,2.05258435e-10
1120,0.01545841
1121,0.0281409
1128,0.00148557
1130,0.02669933
1132,0.00556871
1135,0.00161731
1138,0.10978418
1139,0.00592412
1141,0.00918091
1143,0.1512506
1146,0.94167066
1148,0.00499762
1149,0.00969742
1151,0.00709793
1152,0.00779647
1153,0.00556878
1155,0.55737668
1157,0.00167358
1160,1.05727695e-05
1161,0.00017614
1162,0.02183641
1164,0.02951326
1168,0.01551764
1169,0.00630187
1174,0.23371769
1176,0.00011505
1177,0.16686206
1178,0.02464338
1180,0.01039996
1181,0.04543407
1182,0.01586713
1185,0.00678033
1190,0.00087725
1194,0.00236416
1196,0.04565
1199,0.00217708
1200,0.01833048
1201,0.01182362
1202,0.07017165
1206,0.23342365
1207,0.02384373
1208,0.00219515
1212,0.00323239
1216,0.00374259
1219,0.00094007
1221,0.01090787
1222,0.00236672
1225,0.01394021
1227,0.00375752
1230,6.24629417e-13
1231,0.00848875
1232,0.00364404
1233,0.00237275
1234,0.03061179
1235,0.01244485
1236,0.12522914
1237,0.00081844
1238,0.00949677
1239,0.0134972
1240,0.09635121
1241,0.00556644
1244,0.04381832
1245,0.0078312
1247,0.00400379
1250,0.00310799
1251,0.00145252
1257,0.00613598
1259,0.00236419
1266,0.02214149
1267,0.20602135
1268,0.00134165
1270,0.29112366
1272,0.00028638
1273,0.00463297
1276,0.02647057
1278,0.00235779
1279,0.12439096
1283,0.04885903
1284,0.01018133
1286,0.00055759
1289,0.03081158
1290,0.00633105
1292,0.00047957
1293,0.01778464
1294,0.06277825
1296,0.0462277
1298,0.00703177
1299,0.08911474
1301,0.0107987
1304,0.00873898
1306,0.01303757
1308,0.06565417
1310,0.00353412
1311,0.00499836
1312,0.12180644
1315,0.00236389
1318,0.06115542
1319,0.00968035
1320,0.00366608
1323,0.0041102
1324,0.0131022
1325,0.01172415
1326,0.0001532
1329,0.16552646
1331,0.02950712
1332,0.00176756
1335,0.00235736
1336,0.16519544
1338,0.12789945
1340,0.04728048
1342,0.00398244
1345,0.00752741
1347,0.00420468
1349,0.01017185
1350,0.82635045
1351,0.00079482
1354,1.57983791e-07
1355,0.00073031
1356,0.00589109
1359,0.35342088
1361,0.22393966
1362,0.12311038
1363,0.10556025
1365,0.00041308
1366,0.09065717
1367,0.01180796
1368,0.0052164
1369,0.00378074
1370,0.03280475
1371,0.01580828
1372,0.14346516
1374,0.01291097
1375,0.09360237
1376,0.08402103
1379,2.41640894e-22
1380,0.00334952
1383,0.00499762
1387,0.09935288
1388,0.03706356
1389,1.57991010e-07
1390,0.07222077
1394,0.02523865
1396,0.13020512
1397,0.00797726
1399,0.00337908
1400,0.00852917
1402,0.00072949
1403,0.35332
1404,0.0736405
1405,9.77681894e-11
1407,0.17235209
1409,0.0064613
1413,0.00250493
1415,0.08114555
1416,0.04676504
1418,0.00144048
1422,0.00231596
1423,7.41966360e-05
1425,1.11905352e-09
1428,0.00956123
1429,0.00243384
1430,0.00499762
1431,0.00610723
1432,0.00502397
1434,0.00418326
1435,0.00138
1436,0.23671582
1438,0.00208251
1443,0.31903359
1445,0.00558975
1446,0.36492568
1453,0.00195098
1456,0.01163038
1458,0.03786585
1459,6.54961696e-05
1460,0.00539917
1461,0.00446832
1462,0.16915898
1463,0.00800409
1466,0.1307977
1467,0.00645016
1469,0.04126279
1470,4.84874477e-07
1471,0.10717613
1473,0.01261313
1476,0.00216266
1477,0.01924617
1481,0.00499762
1482,0.02616715
1485,0.06160235
1486,0.11093644
1490,0.05468212
1491,0.10731319
1493,0.00407616
1494,0.03941797
1500,1.12594134e-05
1504,0.02093562
1506,0.00557215
1509,2.64517190e-08
1512,0.02615877
1514,0.00061456
1518,0.00546953
1520,0.00246429
1522,0.04358576
1525,0.10622134
1526,0.03051327
1529,0.16579857
1530,0.03736677
1532,0.00398355
1533,0.0418378
1537,0.01835995
1542,0.00377088
1544,0.02347348
1545,0.1942385
1546,0.10556025
1549,0.13125063
1551,0.00140004
1552,0.00133368
1555,0.01159592
1556,0.0023646
1558,0.11804789
1560,0.00556674
1561,0.00025869
1562,0.00661023
1563,0.00290013
1566,4.63927463e-05
1568,0.02904737
1570,0.00081153
1575,0.10547006
1577,0.01705335
1579,0.00503094
1581,0.00364318
1582,0.07699922
1585,0.03116064
1586,0.00518429
1587,0.01184988
1593,0.01534397
1597,0.49671832
1599,0.00626089
1608,0.00215158
1609,0.00499762
1612,0.01200863
1615,0.00353498
1616,0.02266327
1618,0.0856728
1619,0.00236705
1624,0.00533184
1625,0.0405038
1627,0.01148389
1628,0.16016445
1635,0.0023637
1636,0.04025534
1637,0.0074097
1640,0.00554438
1642,0.000447
1645,0.0113849
1647,0.00650614
1648,0.15672657
1650,6.13771389e-09
1651,0.11200576
1653,0.00788037
1654,0.00470384
1655,0.03069952
1656,1.42487124e-06
1657,0.06264246
1659,0.10089093
1661,0.14603113
1662,0.06626599
1663,0.11689594
1664,0.02893027
1671,0.00970461
1673,0.00499762
1674,0.01995842
1678,0.00700299
1680,0.00575846
1682,0.00503965
1687,0.00483354
1689,0.00198703
1690,0.01310245
1691,0.00462909
1692,0.00177788
1696,0.01179964
1701,0.00524843
1702,0.01629431
1705,0.00366413
1707,0.01597898
1711,0.01104008
1714,0.02835054
1715,0.26441664
1716,0.02206484
1717,0.00698526
1719,0.00426103
1723,0.0023648
1725,2.64008440e-06
1726,0.2382888
1728,0.00223497
1730,6.45426644e-06
1731,0.00305678
1736,0.00285972
1742,0.2207724
1745,0.05568521
1747,0.13423547
1749,0.04255694
1750,0.04945894
1751,0.00042035
1752,0.09616331
1753,0.21554664
1754,0.01312246
1758,0.13968296
1759,0.00497394
1760,0.00056176
1761,0.00610151
1763,0.0204858
1765,0.08425377
1767,0.03098977
1768,0.00662789
1769,0.00290724
1774,0.07921905
1775,0.05387809
1776,0.00122138
1777,0.01733299
1779,0.00206101
1780,0.00209236
1783,0.00464814
1784,2.03840130e-15
1785,7.12497638e-07
1789,0.00908772
1790,0.03760339
1792,1.00310968e-08
1793,0.03120053
1795,0.00744855
1796,2.82904409e-07
1798,0.02762435
1802,0.00846777
1803,0.02431248
1805,9.22766194e-05
1806,0.10362913
1809,0.01199792
1810,0.00238246
1812,0.01195779
1813,0.01179857
1814,0.11424277
1815,0.
1817,0.01781948
1818,0.04593235
1819,0.00794107
1820,0.00096864
1821,0.00074742
1823,0.00967871
1826,0.0016469
1827,0.00267682
1829,0.16156933
1831,0.00250163
1833,0.02148565
1834,0.00508938
1837,0.0234865
1838,0.00236455
1839,0.0034351
1840,0.00275937
1841,0.01481668
1842,0.00595682
1844,0.00888653
1845,0.00722627
1846,0.00023279
1847,0.00385718
1850,0.00354957
1851,0.01735055
1852,0.00118244
1860,0.0265974
1862,0.0467735
1864,0.09455277
1865,0.00689591
1866,0.01574159
1867,0.02861778
1870,0.00284026
1871,0.03785827
1872,0.00129816
1873,0.00236569
1874,0.2187418
1876,0.06415674
1878,0.06642412
1879,0.10568991
1884,0.02995987
1885,0.01058023
1888,0.02787504
1893,0.00198949
1897,0.02206644
1901,0.01305569
1902,0.00677516
1903,0.00236302
1905,0.03908756
1907,0.01107434
1908,0.22429852
1919,0.13312539
1921,0.17661844
1926,0.00557307
1928,0.00967477
1930,0.10486818
1933,0.02299007
1934,0.01273014
1935,0.05182388
1939,0.18515018
1940,0.00952247
1942,0.01577486
1943,7.01957381e-10
1945,0.01189513
1946,0.08990445
1948,0.01901062
1949,0.02241617
1952,0.02272952
1953,0.0167154
1955,0.0056638
1959,4.58364149e-33
1963,0.00365045
1965,5.15361158e-08
1967,0.00646774
1968,0.04814839
1969,0.00258078
1970,0.03600535
1973,0.00987194
1977,0.01878647
1978,0.00390692
1979,1.17206448e-32
1988,0.01315758
1991,0.01404184
1994,0.00224612
1996,0.0025188
1997,0.00022017
1998,0.00030686
2000,0.04342105
2002,1.48544112e-19
2004,0.01316674
2007,0.03451895
2008,0.01130231
2010,0.00579879
2011,0.01605683
2012,0.48183867
2015,0.00427
2018,0.00557634
2019,0.00236483
2023,0.01812064
2024,0.02025216
2026,0.00677998
2028,0.00565841
2029,0.01072027
2031,0.00281442
2033,0.00601661
2034,0.01538068
2037,0.1216497
2038,0.00644864
2039,4.17768242e-05
2040,0.0039828
2042,0.00682351
2045,0.01677283
2048,0.01519499
2049,0.02347664
2050,0.01323001
2057,0.01447487
2061,0.01487258
2063,0.12572171
2067,0.00204772
2069,0.04109536
2070,0.00799668
2072,0.27487448
2073,0.00318648
2075,0.00713129
2076,0.05323098
2081,0.01127366
2082,0.08599944
2084,0.04470089
2085,0.087885
2086,0.00779647
2088,0.00997532
2092,0.03292397
2093,0.00493986
2094,0.00111231
2096,0.05131314
2102,0.00839278
2103,0.03968998
2104,0.03087589
2108,0.11210427
2109,0.00604426
2111,0.02348107
2113,4.18982745e-05
2116,0.00102635
2117,0.03884152
2118,0.02670162
2119,0.01204368
2120,0.00236754
2121,0.02968832
2124,0.01020119
2125,0.02606414
2126,9.02498359e-05
2127,0.18135929
2131,0.00119851
2133,0.17504287
2134,0.01347465
2136,0.01079927
2137,0.13255601
2139,0.01995527
2144,0.00249619
2145,0.09841517
2146,0.0614717
2149,1.56214549e-15
2150,5.57043522e-09
2151,0.00205146
2152,0.01566888
2153,0.00236353
2157,0.02839463
2158,0.00375428
2159,0.01867741
2161,0.00019984
2163,0.0055762
2166,0.01446103
2169,0.61687094
2171,0.06339696
2177,5.59666432e-17
2179,0.10554701
2182,0.00354105
2184,0.15416156
2185,0.01900044
2186,0.00085869
2187,0.00037191
2188,0.01153089
2189,0.00594105
2190,0.10676597
2194,3.10201880e-23
2195,0.01033403
2196,0.04628111
2198,0.06576235
2199,0.06702767
2200,0.00079406
2201,0.00042257
2203,0.04296035
2208,0.01111033
2209,0.00122518
2210,0.01752982
2211,0.00376389
2213,0.00050326
2214,0.00010648
2215,0.1553961
2216,0.00241658
2218,4.24594982e-05
2222,0.02609412
2224,0.0065188
2229,9.03800537e-05
2230,0.0080952
2234,0.00498375
2235,0.0136824
2237,0.00362868
2239,0.00144686
2241,4.95221429e-05
2242,0.00233291
2243,0.00061654
2244,0.00236419
2245,8.33371087e-05
2248,0.19299702
2251,0.00040164
2253,0.16313976
2254,0.00065117
2257,0.00236124
2261,0.03268591
2262,0.00572684
2266,0.01465046
2269,0.00311236
2275,0.00140478
2278,0.00755921
2279,0.01678731
2283,0.00170908
2284,0.0414502
2285,0.00048362
2286,0.00375986
2287,0.17393976
2289,0.06393988
2290,0.08458472
2291,0.00779647
2293,0.00868695
2300,0.02416313
2301,0.0049998
2302,0.04638799
2303,0.03853419
2304,0.00028369
2305,0.0698541
2306,0.01466186
2307,0.01200863
2308,0.11524437
2311,0.02152913
2313,0.03254957
2315,0.00229925
2316,0.01149835
2318,0.12113781
2322,3.34338460e-11
2323,0.01183425
2325,0.00960249
2327,0.00983333
2328,0.0589499
2329,0.04635527
2330,3.73496079e-08
2332,0.00236326
2333,0.00056599
2334,0.01411014
2337,0.00972683
2338,0.04267313
2341,0.05536681
2344,0.01859118
2345,0.0003173
2347,2.44223024e-08
2348,0.15622464
2349,0.00402554
2350,0.000412
2351,0.03241146
2358,0.00308717
2359,0.03037644
2361,0.01663803
2363,0.00013906
2364,0.0002907
2366,6.23027805e-17
2369,0.0039838
2370,0.14994119
2373,0.03998053
2375,6.60617807e-05
2377,0.02286259
2384,0.02951326
2385,0.01652445
2386,0.02686918
2387,0.00135866
2388,8.22499569e-05
2392,0.00458598
2393,0.01237653
2394,0.00499762
2395,0.00088397
2396,0.00862817
2397,0.01484242
2400,0.00499762
2401,0.00117648
2403,0.00746996
2407,0.08275072
2408,0.02522837
2410,0.00557448
2414,0.04051293
2416,0.21594673
2421,0.0014074
2422,0.01859118
2423,0.03179606
2425,0.02638248
2430,0.00994598
2433,1.88578579e-05
2434,0.05449465
2437,0.02430105
2438,0.00175058
2439,0.02949288
2440,0.05896233
2442,0.02337891
2444,0.01081241
2449,0.01036098
2456,0.00607653
2458,0.04337446
2462,0.00805755
2463,0.00655947
2464,0.0291273
2465,0.0088651
2466,0.00077293
2470,0.09760394
2476,0.00363466
2478,0.02103902
2482,0.18195362
2483,0.00357005
2484,0.13327618
2487,0.00103511
2488,0.01863858
2493,0.00093976
2494,1.41145597e-26
2495,0.0227357
2499,0.0078426
2501,0.04494516
2503,0.01348159
2504,0.00656472
2507,0.00576812
2509,0.0145074
2511,0.01467262
2512,0.04590302
2515,0.07055694
2516,0.00123406
2517,0.00351597
2521,0.18993805
2525,0.00342442
2527,0.05873057
2528,0.00425052
2529,0.00341658
2530,1.39535332e-25
2531,0.10339496
2533,8.13777377e-13
2537,0.01733885
2538,0.0090673
2539,0.05251324
2541,0.00984498
2542,0.06393988
2543,0.00702265
2544,0.00236184
2545,5.08550382e-19
2546,0.00147041
2548,0.02342247
2549,1.26351938e-17
2555,0.00236245
2556,0.02332595
2558,0.08741644
2561,0.13589866
2563,0.13211109
2566,9.60116449e-05
2567,0.04171547
2572,0.00016486
2573,0.07312438
2574,0.00967242
2578,0.0025768
2580,0.11467545
2581,1.26090626e-07
2582,0.00648103
2586,0.17824604
2588,0.01220752
2589,0.14548117
2591,0.00363492
2594,0.01488404
2595,0.00220038
2596,0.03806968
2597,0.00121416
2599,6.00751991e-05
2600,0.00952633
2601,0.0034883
2611,0.01696038
2613,0.0033348
2614,0.01072521
2615,0.01402433
2616,0.18462053
2617,0.02739715
2618,0.00150354
2619,0.04100495
2626,0.00169464
2630,0.17045371
2632,0.00934917
2636,0.00242046
2639,0.02593922
2642,0.00295091
2644,0.18844783
2647,0.00872502
2648,0.22664365
2649,0.00136922
2651,0.01950447
2652,0.06208676
2656,0.1774385
2658,0.0228639
2664,0.00991528
2667,0.00479716
2669,0.9279303
2670,0.00236694
2671,0.15976237
2672,0.15938015
2673,0.00236469
2678,0.04070216
2679,0.02198993
2682,0.00140413
2684,1.25307488e-24
2685,0.02348642
2687,0.00032082
2689,0.00031861
2700,0.00687776
2701,0.00630492
2702,0.01108839
2704,0.03354989
2707,0.0017575
2710,4.28610658e-09
2713,0.00779647
2715,0.0391137
2716,0.0516739
2724,0.00038681
2726,0.0528105
2727,0.01083924
2728,3.53959138e-07
2730,0.00224926
2731,0.00538697
2733,0.02318147
2736,0.0028927
2737,0.03191748
2739,0.06319496
2740,0.00402281
2741,0.0026326
2745,0.04784787
2747,0.22839764
2749,0.15732837
2751,0.00101042
2752,0.0010477
2759,0.17117311
2760,0.00234187
2764,0.00315951
2766,0.00855173
2769,0.07877547
2772,2.51659868e-16
2773,0.00236289
2774,0.00550666
2776,5.46885128e-14
2779,0.00391602
2782,0.16139348
2783,0.00557415
2788,0.00236722
2789,6.39548962e-05
2791,0.01195668
2793,0.02313427
2794,0.00236447
2796,0.00964099
2801,0.01511427
2803,0.02596749
2804,0.00035807
2805,0.00746783
2806,0.24589705
2808,0.031691
2809,0.01164072
2812,0.01687716
2814,0.06881467
2815,0.00142277
2816,0.02622697
2817,0.12431425
2819,1.19846124e-14
2821,0.15241025
2822,0.08357387
2825,0.01153638
2827,0.00129561
2829,0.01642721
2830,3.59391524e-05
2831,0.00145175
2833,0.00401549
2838,0.01389456
2839,0.02290462
2843,0.00556916
2845,0.00863214
2849,0.00785212
2850,0.00081598
2852,1.18943524e-06
2859,0.00679005
2861,0.00140383
2862,0.00561753
2863,0.00522151
2865,0.00714197
2866,0.13165042
2867,0.04288511
2869,0.00041163
2871,0.00398261
2872,0.00736626
2873,0.16645887
2874,0.00012803
2876,0.01656146
2877,0.0029586
2880,0.05347937
2881,0.00557031
2882,0.02774691
2885,1.90060789e-15
2886,3.35604960e-10
2888,0.00175663
2889,9.78584503e-05
2891,0.04358257
2892,9.39297024e-06
2893,0.12735303
2897,0.06536711
2898,0.01855134
2899,0.00361015
2901,0.02900126
2903,0.10659077
2904,4.76078327e-07
2905,0.04599996
2906,0.04641849
2908,0.00035774
2910,0.09509911
2913,0.00458796
2914,0.00143807
2915,0.00407982
2917,0.00157688
2918,0.12515514
2919,0.13195805
2920,0.0575683
2921,0.00072149
2922,0.06386731
2925,0.01711703
2926,0.02396602
2927,0.00854589
2928,0.02224338
2929,0.00101099
2930,2.57738793e-06
2936,0.00310823
2944,0.00236705
2949,0.00170689
2950,1.19432082e-08
2951,0.00044736
2952,5.35086256e-05
2955,0.01635955
2957,0.08541819
2959,1.82939370e-08
2960,0.01049638
2961,1.83677676e-05
2963,0.00754536
2966,0.00236515
2967,0.02346698
2968,0.0078422
2969,0.01029062
2970,7.64404318e-10
2972,0.03340139
2973,0.00896311
2974,0.00223317
2975,0.19800322
2976,0.
2980,0.00114542
2983,0.01200863
2984,0.13742353
2986,4.19235846e-08
2988,0.00509428
2989,0.00440371
2990,0.00108362
2991,0.00236036
2994,0.00365657
2995,0.0032858
2997,0.00643696
3000,0.02622362
3001,8.58953808e-06
3002,0.00236335
3003,0.0328472
3005,0.00239223
3007,0.00128317
3008,0.03784819
3009,0.01663072
3011,1.87934983e-08
3012,0.09255704
3015,0.00935852
3017,0.01173107
3019,0.09721483
3022,0.01465077
3025,0.01699718
3027,0.15055852
3028,5.91486895e-08
3030,0.00350429
3031,0.0012579
3033,1.12278642e-24
3035,0.00599919
3036,0.0080642
3037,0.00398225
3039,0.01012142
3041,0.09327501
3046,0.00556659
3047,1.31961318e-25
3048,0.00841755
3050,0.05955964
3051,0.0020193
3053,0.00075267
3055,0.06530227
3056,0.02514544
3058,0.0052006
3060,0.10676213
3062,0.01805578
3063,0.06113321
3064,0.07560505
3065,0.24311781
3067,0.03098381
3069,0.02068201
3070,0.06495758
3072,0.14025125
3073,0.01630572
3074,0.00236705
3079,0.02759369
3080,0.12698676
3083,0.01739627
3084,0.00012275
3089,0.00363382
3093,0.00422733
3094,0.08227443
3096,0.04445001
3098,0.0011151
3100,0.00754267
3101,0.03215416
3102,0.02234746
3104,0.00314959
3105,0.00962316
3106,0.00499762
3109,0.00165126
3110,3.37867107e-07
3111,0.00047759
3113,0.09513422
3115,0.04114342
3116,0.00420407
3120,0.00998535
3122,0.0055674
3124,0.00499762
3128,0.00556642
3129,0.00550007
3130,0.07139465
3132,0.00791067
3133,1.46091597e-05
3135,0.02213278
3138,0.00012034
3139,1.01680771e-05
3140,0.12539685
3143,0.00691505
3146,0.17383491
3148,0.14975443
3149,0.08235163
3150,0.02539967
3152,0.06646805
3153,2.78853718e-10
3154,0.03047827
